Date,Open,High,Low,Close
04/06/2021,2106.15,2149.55,2047.32,2122.45
04/05/2021,2061.67,2129.92,2004.69,2104.42
04/04/2021,2059.01,2091.55,1983.34,2061.67
04/03/2021,2091.00,2143.99,2006.37,2061.32
04/02/2021,1969.99,2105.81,1950.30,2092.13
04/01/2021,1940.25,1982.53,1899.37,1969.99
03/31/2021,1840.97,1940.00,1777.17,1940.00
03/30/2021,1808.81,1858.98,1787.20,1840.99
03/29/2021,1668.53,1840.51,1664.09,1806.40
03/28/2021,1718.51,1731.63,1661.91,1667.28
03/27/2021,1665.15,1718.52,1665.15,1718.50
03/26/2021,1604.02,1675.00,1580.08,1664.68
03/25/2021,1609.15,1620.81,1546.91,1603.41
03/24/2021,1669.76,1740.91,1584.09,1615.01
03/23/2021,1661.92,1720.84,1654.01,1672.34
03/22/2021,1800.06,1810.37,1678.35,1678.35
03/21/2021,1827.62,1837.75,1753.97,1800.00
03/20/2021,1814.56,1868.08,1803.41,1827.61
03/19/2021,1773.24,1839.98,1736.33,1817.85
03/18/2021,1816.89,1848.95,1759.83,1774.49
03/17/2021,1797.61,1839.10,1744.97,1817.47
03/16/2021,1792.84,1818.00,1712.60,1797.41
03/15/2021,1876.50,1893.09,1743.24,1791.32
03/14/2021,1912.12,1938.52,1840.00,1876.05
03/13/2021,1758.40,1942.37,1730.86,1911.71
03/12/2021,1842.00,1846.61,1723.95,1758.32
03/11/2021,1819.86,1842.34,1728.14,1840.50
03/10/2021,1825.01,1877.07,1759.34,1816.73
03/09/2021,1791.26,1857.47,1772.89,1825.00
03/08/2021,1664.00,1793.00,1663.27,1790.92
03/07/2021,1647.76,1693.70,1634.39,1664.00
03/06/2021,1535.30,1669.66,1514.25,1642.70
03/05/2021,1516.04,1548.00,1443.65,1535.09
03/04/2021,1592.11,1624.67,1505.69,1516.45
03/03/2021,1467.71,1655.19,1465.75,1595.02
03/02/2021,1547.00,1605.03,1457.48,1467.94
03/01/2021,1417.10,1563.99,1401.44,1547.00
02/28/2021,1506.45,1509.95,1297.64,1416.12
02/27/2021,1429.62,1526.90,1412.64,1507.11
02/26/2021,1520.00,1562.66,1403.00,1429.31
02/25/2021,1587.56,1669.99,1526.11,1526.11
02/24/2021,1536.41,1714.96,1504.28,1591.57
02/23/2021,1793.48,1802.44,1372.14,1539.99
02/22/2021,1911.65,1939.70,870.00,1799.77
02/21/2021,1963.56,1974.99,1836.83,1922.80
02/20/2021,1957.92,2035.95,1928.01,1968.81
02/19/2021,1944.92,1974.67,1891.99,1957.91
02/18/2021,1856.64,1949.72,1832.98,1944.68
02/17/2021,1753.00,1854.09,1733.98,1854.00
02/16/2021,1791.89,1825.11,1726.00,1753.24
02/15/2021,1828.65,1835.02,1672.69,1792.02
02/14/2021,1814.19,1851.80,1787.99,1828.54
02/13/2021,1852.75,1873.28,1765.90,1814.50
02/12/2021,1769.00,1861.74,1741.55,1851.59
02/11/2021,1728.00,1817.00,1706.91,1769.92
02/10/2021,1769.71,1837.84,1682.00,1727.99
02/09/2021,1700.03,1822.24,1700.03,1769.73
02/08/2021,1599.33,1774.62,1569.98,1702.98
02/07/2021,1712.00,1719.00,1502.20,1602.50
02/06/2021,1718.46,1743.59,1648.73,1710.88
02/05/2021,1642.38,1762.00,1591.69,1721.71
02/04/2021,1636.13,1696.88,1562.90,1642.51
02/03/2021,1521.01,1650.00,1511.43,1633.45
02/02/2021,1350.78,1539.88,1344.88,1516.43
02/01/2021,1298.40,1351.96,1273.29,1348.97
01/31/2021,1386.28,1391.57,1284.67,1296.00
01/30/2021,1374.13,1409.55,1327.92,1385.72
01/29/2021,1354.54,1438.01,1293.16,1375.79
01/28/2021,1277.96,1358.04,1222.59,1350.38
01/27/2021,1335.00,1375.47,1210.05,1275.28
01/26/2021,1346.57,1375.27,1246.00,1335.01
01/25/2021,1352.00,1473.54,1313.54,1345.18
01/24/2021,1247.98,1365.55,1224.01,1353.24
01/23/2021,1246.13,1272.56,1198.12,1248.50
01/22/2021,1169.06,1273.92,1043.42,1243.67
01/21/2021,1323.01,1389.16,1165.86,1174.95
01/20/2021,1409.34,1424.99,1240.33,1323.76
01/19/2021,1234.91,1436.47,1233.94,1410.55
01/18/2021,1262.97,1267.46,1185.61,1234.03
01/17/2021,1234.30,1265.55,1167.71,1260.64
01/16/2021,1160.61,1290.89,1153.07,1228.99
01/15/2021,1186.42,1253.18,1074.53,1160.75
01/14/2021,1128.62,1246.02,1088.71,1189.00
01/13/2021,1075.40,1127.00,986.67,1126.30
01/12/2021,1035.76,1148.97,1005.99,1078.26
01/11/2021,1269.58,1288.44,913.93,1035.10
01/10/2021,1293.00,1349.99,1160.05,1269.99
01/09/2021,1188.41,1296.27,1167.73,1292.24
01/08/2021,1254.22,1273.17,1072.44,1190.64
01/07/2021,1180.68,1288.82,1162.00,1251.50
01/06/2021,1089.49,1210.04,1061.04,1183.71
01/05/2021,1007.22,1134.00,976.68,1086.64
01/04/2021,947.94,1165.58,891.24,1008.06
01/03/2021,769,975.89,764.76,950.5
01/01/2021,739.27,749.88,717.01,729.99
12/31/2020,749,755.24,725.29,739.08
12/30/2020,724.42,757.15,719.43,749.13
12/29/2020,727.25,738.97,688.86,723.94
12/28/2020,676.53,746.5,676.53,726.77
12/27/2020,646.98,714.52,625,676.41
